filepath,filename,latitude,longitude,cluster,split
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/6dd9ee0a67fa4c794bcf20ddf4f4807d0d199c40.JPG,6dd9ee0a67fa4c794bcf20ddf4f4807d0d199c40.JPG,22.693709417,114.194771722,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/78874e1c2583f4302e15eff8520dcbfd2994a76f.JPG,78874e1c2583f4302e15eff8520dcbfd2994a76f.JPG,22.690888972,114.193969639,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/b91e27f11e91a91aa43c191603b04f2277122176.JPG,b91e27f11e91a91aa43c191603b04f2277122176.JPG,22.688714944,114.197489778,2,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/77b27b7fa001deb4fd2a6541039fc59dfe16aae7.JPG,77b27b7fa001deb4fd2a6541039fc59dfe16aae7.JPG,22.694348083,114.198780444,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/f30fc3c30839c0710f49072641ea17a586165969.JPG,f30fc3c30839c0710f49072641ea17a586165969.JPG,22.696007750,114.199503639,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/9a72cfe155058e89bff6d5b292bb4628a36d148b.JPG,9a72cfe155058e89bff6d5b292bb4628a36d148b.JPG,22.692725194,114.192442056,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/5adf5e353515b57c436574dd7e5af17130ab8ac1.JPG,5adf5e353515b57c436574dd7e5af17130ab8ac1.JPG,22.693115361,114.196333750,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/f6c108c9b8e1004458dc59ba8a1003fb7ef735dc.JPG,f6c108c9b8e1004458dc59ba8a1003fb7ef735dc.JPG,22.694516667,114.192923306,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/8d1ad7f75da5b828000021d2ef90a9b58253faab.JPG,8d1ad7f75da5b828000021d2ef90a9b58253faab.JPG,22.691170889,114.198547472,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/f5e1a89fe8842fea222d87d32ca2303f610a2ee1.JPG,f5e1a89fe8842fea222d87d32ca2303f610a2ee1.JPG,22.692372694,114.194929083,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/703228d503943e8c98c7b7862cd5ad4f654a4e4f.JPG,703228d503943e8c98c7b7862cd5ad4f654a4e4f.JPG,22.691328472,114.198952028,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/77c3cb79bacb0e051893aa6c82cb0a64293e543e.JPG,77c3cb79bacb0e051893aa6c82cb0a64293e543e.JPG,22.690776639,114.196369000,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/1b901031da058921d9b160671b4137dcec8e133d.JPG,1b901031da058921d9b160671b4137dcec8e133d.JPG,22.690770361,114.196393889,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/ac3bee7c6cac241f655176323d08893421d05c8e.JPG,ac3bee7c6cac241f655176323d08893421d05c8e.JPG,22.693331972,114.197158583,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/05589504a138d104c45153f14edb2bba94effe3b.JPG,05589504a138d104c45153f14edb2bba94effe3b.JPG,22.692458694,114.198030389,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/fabc9f37760d82bbf296ca57d30db0090b7d0fb7.JPG,fabc9f37760d82bbf296ca57d30db0090b7d0fb7.JPG,22.693532472,114.198390250,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/c69f9b077493c8c312760113d00d6a7a71d3db76.JPG,c69f9b077493c8c312760113d00d6a7a71d3db76.JPG,22.692915722,114.194936056,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/8baddf705c8a2ceefbc028b13a3ebc73bbdb32e0.JPG,8baddf705c8a2ceefbc028b13a3ebc73bbdb32e0.JPG,22.692470194,114.198860139,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/28b02523cc7358c9d86c73d89d3e90de08d389bc.JPG,28b02523cc7358c9d86c73d89d3e90de08d389bc.JPG,22.691945639,114.197577000,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/157851842d07a2fb0c4a8204283d4e7c9be219f1.JPG,157851842d07a2fb0c4a8204283d4e7c9be219f1.JPG,22.692133139,114.197428278,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/fd97e3a0c7a940edfbcb4bb67fca39ffdc95b7aa.JPG,fd97e3a0c7a940edfbcb4bb67fca39ffdc95b7aa.JPG,22.691580500,114.199597528,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/42dcda67d83c8523eb46969642cf4114446b1d6a.JPG,42dcda67d83c8523eb46969642cf4114446b1d6a.JPG,22.690832000,114.197404056,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/f32222a60d413706dc82d9d14adf399cd934e2b2.JPG,f32222a60d413706dc82d9d14adf399cd934e2b2.JPG,22.690700000,114.193485167,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/aa76f62728eaef68a6f4b348fd937266d0060dd1.JPG,aa76f62728eaef68a6f4b348fd937266d0060dd1.JPG,22.694986778,114.196764500,4,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/05635446c55409935e313309b82e4c021a3ac1c2.JPG,05635446c55409935e313309b82e4c021a3ac1c2.JPG,22.690869333,114.197489083,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/a7d28c420c84abbb1baa9453aa89b6a6531662f6.JPG,a7d28c420c84abbb1baa9453aa89b6a6531662f6.JPG,22.691640694,114.199423861,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/3318f8164bbcc149b2b6837631681c4bb67a0db1.JPG,3318f8164bbcc149b2b6837631681c4bb67a0db1.JPG,22.689920056,114.195064139,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/dbd730529a3c5e79f6ea605b7de4530322387a7a.JPG,dbd730529a3c5e79f6ea605b7de4530322387a7a.JPG,22.693084667,114.199911361,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/bf129298b25a6d5a0b6c8d08854101f8d8ae24ed.JPG,bf129298b25a6d5a0b6c8d08854101f8d8ae24ed.JPG,22.694266944,114.194826583,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/c6c7ccb51bd23bdfc0afa405ff60cbf06fc9fe81.JPG,c6c7ccb51bd23bdfc0afa405ff60cbf06fc9fe81.JPG,22.690293750,114.196032583,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/e8150f6ec50ba0b385337f866df3a27a263b4871.JPG,e8150f6ec50ba0b385337f866df3a27a263b4871.JPG,22.694011056,114.197874556,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/473915ad0d45fdc8778113a3c63d69846013c2a3.JPG,473915ad0d45fdc8778113a3c63d69846013c2a3.JPG,22.691065833,114.198163944,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/266ac49777612976ef8dc1e23adb55a60c97ffbd.JPG,266ac49777612976ef8dc1e23adb55a60c97ffbd.JPG,22.691276389,114.198577500,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/cc09df16251490c61f4493a01562e3f6d37e2f6e.JPG,cc09df16251490c61f4493a01562e3f6d37e2f6e.JPG,22.692358167,114.199080861,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/d6f3fccdc155856ca706aad8212fcd203c225f24.JPG,d6f3fccdc155856ca706aad8212fcd203c225f24.JPG,22.692094556,114.197512639,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/beeb55b052c2a9dee593f52efaa64ecf73db9bb1.JPG,beeb55b052c2a9dee593f52efaa64ecf73db9bb1.JPG,22.692755583,114.201321500,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/5602c4d07abbe70de091198573d5ab16c27f5559.JPG,5602c4d07abbe70de091198573d5ab16c27f5559.JPG,22.692099111,114.194162778,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/a9390809cff35a05220e8e5510033d100665b4ef.JPG,a9390809cff35a05220e8e5510033d100665b4ef.JPG,22.691779639,114.199351111,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/431560e674ff7f5e3cba4ed4c6e659fef7e9630f.JPG,431560e674ff7f5e3cba4ed4c6e659fef7e9630f.JPG,22.691286194,114.192401306,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/b9ba0ab2c482e976559aa9f9dc740e0bc4a4620e.JPG,b9ba0ab2c482e976559aa9f9dc740e0bc4a4620e.JPG,22.690416833,114.196349972,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/2ffaf8c2fe592d17c761b2cb3127c841f0bd816b.JPG,2ffaf8c2fe592d17c761b2cb3127c841f0bd816b.JPG,22.695616972,114.198462889,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/76cfefd832f4365b0e5484dac5ef6d93c396bdd2.JPG,76cfefd832f4365b0e5484dac5ef6d93c396bdd2.JPG,22.695439222,114.197974778,4,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/2676f2480ccf9b205cc41be3708faa90bc68aeba.JPG,2676f2480ccf9b205cc41be3708faa90bc68aeba.JPG,22.692612611,114.195424806,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/e41dc3b895a4f81f43e6f043b9003452fea65d44.JPG,e41dc3b895a4f81f43e6f043b9003452fea65d44.JPG,22.690932000,114.197655889,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/ba7937164118acf4e41e34e9a3c437f586a877ac.JPG,ba7937164118acf4e41e34e9a3c437f586a877ac.JPG,22.693997750,114.194723944,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/347c2286cd1e0bdceae0c89c0652d3fa7eec9d2c.JPG,347c2286cd1e0bdceae0c89c0652d3fa7eec9d2c.JPG,22.692661472,114.198832278,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/f267fe6639e587451536f88485fe31d13a318073.JPG,f267fe6639e587451536f88485fe31d13a318073.JPG,22.692524139,114.195339389,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/d5ad2ef2596c52b883b8d6ab9cfab2b032aaaa17.JPG,d5ad2ef2596c52b883b8d6ab9cfab2b032aaaa17.JPG,22.693070833,114.201173667,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/09af44e79834ab089fc397ad40309a675602f79e.JPG,09af44e79834ab089fc397ad40309a675602f79e.JPG,22.696139389,114.197248111,4,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/cb939b6575591ef3480428f8a4092f2712245b03.JPG,cb939b6575591ef3480428f8a4092f2712245b03.JPG,22.695618778,114.198469306,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/86c61ae8b7ed080c6492bde424caaed0d857a19c.JPG,86c61ae8b7ed080c6492bde424caaed0d857a19c.JPG,22.693002194,114.199664722,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/80ea8b385195b4f050b97c9f77e66d7ae6ee4f3d.JPG,80ea8b385195b4f050b97c9f77e66d7ae6ee4f3d.JPG,22.690886361,114.196297194,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/59a56096eaec5f064227ca1e3840b6fd634238e5.JPG,59a56096eaec5f064227ca1e3840b6fd634238e5.JPG,22.693689639,114.197018583,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/596eeb95aba1d2c3bcdaf25529a2d4be3a12e607.JPG,596eeb95aba1d2c3bcdaf25529a2d4be3a12e607.JPG,22.690468028,114.192897278,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/7c8469d543f74dc65fed60b43634cfc32f208b5e.JPG,7c8469d543f74dc65fed60b43634cfc32f208b5e.JPG,22.692198389,114.194521333,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/6f2a374496962796a7ad0ac6cfe9a2cea5fdc72b.JPG,6f2a374496962796a7ad0ac6cfe9a2cea5fdc72b.JPG,22.690705222,114.196586250,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/ce703a74b55d70a59b9bd209825dc6c5ac7eab2d.JPG,ce703a74b55d70a59b9bd209825dc6c5ac7eab2d.JPG,22.692793028,114.199121972,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/1bac52bf5be42623ad63a6219f94b43b02aaac7f.JPG,1bac52bf5be42623ad63a6219f94b43b02aaac7f.JPG,22.689481194,114.198890361,2,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/25626abec08a9938bb4d897b05893b9dcb56c8c1.JPG,25626abec08a9938bb4d897b05893b9dcb56c8c1.JPG,22.691082917,114.198173083,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/44ff6642dc51ba061da7a8a074573807ca91b411.JPG,44ff6642dc51ba061da7a8a074573807ca91b411.JPG,22.691469250,114.199373972,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/d42c96d41818be0074abd07aa4899dfdb1a1fe54.JPG,d42c96d41818be0074abd07aa4899dfdb1a1fe54.JPG,22.691368139,114.195196139,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/01b5764a29ce1b5ee97dcbcd750ff09feb59471f.JPG,01b5764a29ce1b5ee97dcbcd750ff09feb59471f.JPG,22.695603667,114.198421806,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/e81e88a959b6f7490c296ac5b50e2e82b726e5de.JPG,e81e88a959b6f7490c296ac5b50e2e82b726e5de.JPG,22.692843694,114.193767389,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/1f6ae670753f626f9441cfe3a29f79cc57c443ac.JPG,1f6ae670753f626f9441cfe3a29f79cc57c443ac.JPG,22.695515778,114.198182250,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/d3bd6e5cb170eee226285e854b6dfd73715e9bfe.JPG,d3bd6e5cb170eee226285e854b6dfd73715e9bfe.JPG,22.695213861,114.197382750,4,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/236bc5a986236340970ca15e21f838da07e85931.JPG,236bc5a986236340970ca15e21f838da07e85931.JPG,22.694060139,114.198011833,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/e66dd14f2ea3e0e452c02753760b9d476ca88360.JPG,e66dd14f2ea3e0e452c02753760b9d476ca88360.JPG,22.691245500,114.194881694,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/15d037c3a0e1141db7ad1636c868776f53f7ce75.JPG,15d037c3a0e1141db7ad1636c868776f53f7ce75.JPG,22.694208917,114.193078333,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/5f617f9c6cd78c7e6cec7b5395d3350e6d81cc34.JPG,5f617f9c6cd78c7e6cec7b5395d3350e6d81cc34.JPG,22.694912250,114.196561667,4,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/6ae75b4bb49e3babc286b23422cbd28f2f1059a9.JPG,6ae75b4bb49e3babc286b23422cbd28f2f1059a9.JPG,22.692188417,114.194496611,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/b7612f5bd0cdab22525376ea6a22161936243770.JPG,b7612f5bd0cdab22525376ea6a22161936243770.JPG,22.691162556,114.198524667,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/b93120f9878d9ad929d20609eebd164698a874f2.JPG,b93120f9878d9ad929d20609eebd164698a874f2.JPG,22.691512944,114.195849611,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/1baaa182bc958747830849cd640a781bea2a2cff.JPG,1baaa182bc958747830849cd640a781bea2a2cff.JPG,22.688728083,114.197485583,2,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/0491739b804f7801830a841fe88978d5188c62be.JPG,0491739b804f7801830a841fe88978d5188c62be.JPG,22.694007583,114.197870250,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/01252272a7c300d49aab67270a17224d752edc4b.JPG,01252272a7c300d49aab67270a17224d752edc4b.JPG,22.690044250,114.195392361,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/906408fd2a1c73da6d799b7f44140ac5b993fe61.JPG,906408fd2a1c73da6d799b7f44140ac5b993fe61.JPG,22.691652583,114.199427361,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/3887a8dd863e5bdfb20b951d9c3203a2561070d6.JPG,3887a8dd863e5bdfb20b951d9c3203a2561070d6.JPG,22.693615528,114.193377194,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/536288456a841f2abc9de6e7b9a78190d2095025.JPG,536288456a841f2abc9de6e7b9a78190d2095025.JPG,22.693729750,114.194777222,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/f50bcf810cba04e16bfa8532693ed58cc7953973.JPG,f50bcf810cba04e16bfa8532693ed58cc7953973.JPG,22.693063194,114.199814444,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/66aec2c753709653fd929da880ce828a7c9c27ae.JPG,66aec2c753709653fd929da880ce828a7c9c27ae.JPG,22.692160389,114.197223694,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/48032ca8d5c2483d87b1b0a9a2f6f774fd2da3e4.JPG,48032ca8d5c2483d87b1b0a9a2f6f774fd2da3e4.JPG,22.692806944,114.194080278,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/e9c5c1612e9f9b8c1de97c55a0135e8518e6de84.JPG,e9c5c1612e9f9b8c1de97c55a0135e8518e6de84.JPG,22.691307389,114.198049722,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/32d54b3e4e5523c845804642b9cfb9578ea2d226.JPG,32d54b3e4e5523c845804642b9cfb9578ea2d226.JPG,22.691658083,114.194365806,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/e902062540d4b391ea6939e16691f327f25b60e6.JPG,e902062540d4b391ea6939e16691f327f25b60e6.JPG,22.692626000,114.200110250,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/7e3a2b2924f1ff24ecb1579ac1a87329e27de993.JPG,7e3a2b2924f1ff24ecb1579ac1a87329e27de993.JPG,22.693421500,114.200729833,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/54ecc9d60d80625392b8a80e7de81f993a575e0c.JPG,54ecc9d60d80625392b8a80e7de81f993a575e0c.JPG,22.694232611,114.198474028,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/7caf389f81e470f480501d7d019fa52f30ef8774.JPG,7caf389f81e470f480501d7d019fa52f30ef8774.JPG,22.693698750,114.196814222,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/5f0b277f51872425b865b5ca157b0845e208cbb3.JPG,5f0b277f51872425b865b5ca157b0845e208cbb3.JPG,22.692974056,114.199578694,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/2950f062dd69be7f887e25b7009be3d63b8cfc50.JPG,2950f062dd69be7f887e25b7009be3d63b8cfc50.JPG,22.692869417,114.196080667,0,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/ed4ebdfe31b4937315c5a7b1b5abe28b63ac9736.JPG,ed4ebdfe31b4937315c5a7b1b5abe28b63ac9736.JPG,22.692588611,114.198591722,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/40d1dfa9fb8c32638936ab9d55ac7663bcb474f2.JPG,40d1dfa9fb8c32638936ab9d55ac7663bcb474f2.JPG,22.691595361,114.195774250,3,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/2a6092b7dd7eebfeb85f51f42abd64a702d4892f.JPG,2a6092b7dd7eebfeb85f51f42abd64a702d4892f.JPG,22.693265917,114.198666583,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/4b99183dc3187de43e573da38ced8dbf69ffb99b.JPG,4b99183dc3187de43e573da38ced8dbf69ffb99b.JPG,22.690364306,114.195019361,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/013521f9d9cf40a9a9b742ba8110260d6f799ec7.JPG,013521f9d9cf40a9a9b742ba8110260d6f799ec7.JPG,22.691741472,114.193462611,8,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/4e54852bea67967216bdc64e1d48dd51207b8a9d.JPG,4e54852bea67967216bdc64e1d48dd51207b8a9d.JPG,22.691281917,114.194977500,5,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/fd1227d9d2625fdb7a9cabca5804a0dc88bd0dd2.JPG,fd1227d9d2625fdb7a9cabca5804a0dc88bd0dd2.JPG,22.691887944,114.200452111,6,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/6d5a06e25961a1f4aaf90fe2639d582c8da6a3d6.JPG,6d5a06e25961a1f4aaf90fe2639d582c8da6a3d6.JPG,22.693834472,114.198259056,1,test
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/3835ce7a52e9c1c3620ec7f6632a5100e8c77aaf.JPG,3835ce7a52e9c1c3620ec7f6632a5100e8c77aaf.JPG,22.691790639,114.197829028,9,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/7d9836a50f47e9deff5ebd0b6e522808b499cd73.JPG,7d9836a50f47e9deff5ebd0b6e522808b499cd73.JPG,22.694904139,114.200340694,7,train
/home/data1/szq/Megadepth/Aerial_lifting_early/dji/process_lidar_mesh_szq/raw_pics/ed/pupper/images/survey/79677b82f936759cbadc7fb1a6bac89e1427c674.JPG,79677b82f936759cbadc7fb1a6bac89e1427c674.JPG,22.696082056,114.199705972,7,train
